$GPGGA,160421.00,4825.075371,N,00428.360214,W,1,11,0.8,97.392,M,51.640,M,,*46
$GPGGA,160422.00,4825.075371,N,00428.360214,W,1,11,0.8,97.390,M,51.640,M,,*47
$GPGGA,160423.00,4825.075371,N,00428.360215,W,1,11,0.8,97.390,M,51.640,M,,*47
$GPGGA,160424.00,4825.075370,N,00428.360213,W,1,11,0.8,97.393,M,51.640,M,,*44
$GPGGA,160425.00,4825.075369,N,00428.360214,W,1,11,0.8,97.395,M,51.640,M,,*4C
$GPGGA,160426.00,4825.075369,N,00428.360214,W,1,11,0.8,97.399,M,51.640,M,,*43
$GPGGA,160427.00,4825.075369,N,00428.360215,W,1,11,0.8,97.401,M,51.640,M,,*45
$GPGGA,160428.00,4825.075370,N,00428.360216,W,1,11,0.8,97.400,M,51.640,M,,*40
$GPGGA,160429.00,4825.075368,N,00428.360217,W,1,11,0.8,97.400,M,51.640,M,,*49
$GPGGA,160430.00,4825.075368,N,00428.360217,W,1,11,0.8,97.405,M,51.640,M,,*44
$GPGGA,160431.00,4825.075368,N,00428.360218,W,1,11,0.8,97.406,M,51.640,M,,*49
$GPGGA,160432.00,4825.075366,N,00428.360218,W,1,11,0.8,97.406,M,51.640,M,,*44
$GPGGA,160433.00,4825.075367,N,00428.360218,W,1,11,0.8,97.409,M,51.640,M,,*4B
$GPGGA,160434.00,4825.075366,N,00428.360218,W,1,11,0.8,97.408,M,51.640,M,,*4C
$GPGGA,160435.00,4825.075366,N,00428.360218,W,1,11,0.8,97.407,M,51.640,M,,*42
$GPGGA,160436.00,4825.075366,N,00428.360218,W,1,11,0.8,97.409,M,51.640,M,,*4F
$GPGGA,160437.00,4825.075365,N,00428.360218,W,1,11,0.8,97.407,M,51.640,M,,*43
$GPGGA,160438.00,4825.075366,N,00428.360218,W,1,11,0.8,97.408,M,51.640,M,,*40
$GPGGA,160439.00,4825.075367,N,00428.360219,W,1,11,0.8,97.409,M,51.640,M,,*40
$GPGGA,160440.00,4825.075367,N,00428.360220,W,1,11,0.8,97.408,M,51.640,M,,*45
$GPGGA,160441.00,4825.075367,N,00428.360220,W,1,11,0.8,97.409,M,51.640,M,,*45
$GPGGA,160442.00,4825.075368,N,00428.360219,W,1,11,0.8,97.411,M,51.640,M,,*4A
$GPGGA,160443.00,4825.075368,N,00428.360219,W,1,11,0.8,97.406,M,51.640,M,,*4D
$GPGGA,160444.00,4825.075368,N,00428.360220,W,1,11,0.8,97.406,M,51.640,M,,*40
$GPGGA,160445.00,4825.075369,N,00428.360219,W,1,11,0.8,97.409,M,51.640,M,,*45
$GPGGA,160446.00,4825.075369,N,00428.360221,W,1,11,0.8,97.407,M,51.640,M,,*43
$GPGGA,160447.00,4825.075369,N,00428.360220,W,1,11,0.8,97.409,M,51.640,M,,*4D
$GPGGA,160448.00,4825.075369,N,00428.360219,W,1,11,0.8,97.408,M,51.640,M,,*49
$GPGGA,160449.00,4825.075369,N,00428.360220,W,1,11,0.8,97.409,M,51.640,M,,*43
$GPGGA,160450.00,4825.075369,N,00428.360219,W,1,11,0.8,97.408,M,51.640,M,,*40
$GPGGA,160451.00,4825.075369,N,00428.360219,W,1,11,0.8,97.409,M,51.640,M,,*40
$GPGGA,160452.00,4825.075369,N,00428.360218,W,1,11,0.8,97.411,M,51.640,M,,*4B
$GPGGA,160453.00,4825.075369,N,00428.360219,W,1,11,0.8,97.412,M,51.640,M,,*48
$GPGGA,160454.00,4825.075369,N,00428.360218,W,1,11,0.8,97.413,M,51.640,M,,*4F
$GPGGA,160455.00,4825.075371,N,00428.360218,W,1,11,0.8,97.413,M,51.640,M,,*47
$GPGGA,160456.00,4825.075369,N,00428.360218,W,1,11,0.8,97.416,M,51.640,M,,*48
$GPGGA,160457.00,4825.075370,N,00428.360219,W,1,11,0.8,97.418,M,51.640,M,,*4E
$GPGGA,160458.00,4825.075372,N,00428.360218,W,1,11,0.8,97.419,M,51.640,M,,*43
$GPGGA,160459.00,4825.075373,N,00428.360218,W,1,11,0.8,97.418,M,51.640,M,,*42
$GPGGA,160500.00,4825.075374,N,00428.360218,W,1,11,0.8,97.417,M,51.640,M,,*47
$GPGGA,160501.00,4825.075374,N,00428.360219,W,1,11,0.8,97.416,M,51.640,M,,*46
$GPGGA,160502.00,4825.075374,N,00428.360219,W,1,11,0.8,97.419,M,51.640,M,,*4A
$GPGGA,160503.00,4825.075375,N,00428.360220,W,1,11,0.8,97.419,M,51.640,M,,*40
$GPGGA,160504.00,4825.075376,N,00428.360220,W,1,11,0.8,97.420,M,51.640,M,,*4E
$GPGGA,160505.00,4825.075375,N,00428.360220,W,1,11,0.8,97.425,M,51.640,M,,*49
$GPGGA,160506.00,4825.075376,N,00428.360221,W,1,11,0.8,97.425,M,51.640,M,,*48
$GPGGA,160507.00,4825.075376,N,00428.360221,W,1,11,0.8,97.427,M,51.640,M,,*4B
$GPGGA,160508.00,4825.075376,N,00428.360221,W,1,11,0.8,97.429,M,51.640,M,,*4A
$GPGGA,160509.00,4825.075376,N,00428.360222,W,1,11,0.8,97.431,M,51.640,M,,*41
$GPGGA,160510.00,4825.075377,N,00428.360223,W,1,11,0.8,97.430,M,51.640,M,,*48
$GPGGA,160511.00,4825.075377,N,00428.360222,W,1,11,0.8,97.433,M,51.640,M,,*4B
$GPGGA,160512.00,4825.075377,N,00428.360222,W,1,11,0.8,97.436,M,51.640,M,,*4D
$GPGGA,160513.00,4825.075377,N,00428.360222,W,1,11,0.8,97.437,M,51.640,M,,*4D
$GPGGA,160514.00,4825.075376,N,00428.360222,W,1,11,0.8,97.439,M,51.640,M,,*45
$GPGGA,160515.00,4825.075376,N,00428.360221,W,1,11,0.8,97.440,M,51.640,M,,*49
$GPGGA,160516.00,4825.075376,N,00428.360221,W,1,11,0.8,97.441,M,51.640,M,,*4B
$GPGGA,160517.00,4825.075376,N,00428.360222,W,1,11,0.8,97.439,M,51.640,M,,*46
$GPGGA,160518.00,4825.075375,N,00428.360221,W,1,11,0.8,97.442,M,51.640,M,,*45
$GPGGA,160519.00,4825.075374,N,00428.360221,W,1,11,0.8,97.447,M,51.640,M,,*40
$GPGGA,160520.00,4825.075373,N,00428.360220,W,1,11,0.8,97.449,M,51.640,M,,*42
$GPGGA,160521.00,4825.075373,N,00428.360219,W,1,11,0.8,97.448,M,51.640,M,,*48
